"32367","       (2023 KT4)","","","0.5197","2.125","6.12","76.65","156.07","292.52"
"32368","       (2023 KU4)","","","0.2842","1.375","8.92","245.07","330.86","211.59"
"32369","       (2023 KE5)","","","0.4793","1.97","9.73","72.44","170.85","323.86"
"32370","       (2023 KF5)","","","0.1966","0.9567","24.91","243.49","240.23","338.18"
"32371","       (2023 KH5)","","","0.3464","1.508","31.99","244.23","338.55","133.12"
"32372","       (2023 KL5)","","","0.7421","2.84","5.74","74.2","105.63","9.3"
"32373","       (2023 KM5)","","","0.1593","1.183","24.37","84.9","130.32","4.43"
"32374","       (2023 KN5)","","","0.5365","1.875","5.16","173.81","13.25","18.57"
"32375","       (2023 KO5)","","","0.4099","1.51","28.17","233.35","85.62","331.6"
"32376","       (2023 KP5)","","","0.5136","1.98","5.99","165.82","128.58","346.26"
"32377","       (2023 KQ5)","","","0.0771","0.8722","67.43","215.67","219.18","181.19"
"32378","       (2023 KU5)","","","0.6382","2.543","14.72","196.19","123.53","349.63"
"32379","       (2023 KL6)","","","0.1428","1.199","16.49","243.73","346.87","333.27"
"32380","       (2023 LA)","","","0.5699","2.337","11.53","80.55","191.92","242.29"
"32381","       (2023 LB)","","","0.5193","1.621","27.11","252.75","73.91","335.93"
"32382","       (2023 LC)","","","0.1944","1.209","0.63","85.47","128.6","334.25"
"32383","       (2023 LD)","","","0.5362","2.209","9.58","78.14","178.88","268.44"
"32384","       (2023 LE)","","","0.0796","1.048","0.58","233.03","307.03","171.78"
"32385","       (2023 LF)","","","0.5247","2.185","18.54","247.54","81.78","247.95"
"32386","       (2023 LH)","","","0.3795","1.532","5.48","238.21","324.36","129.52"
"32387","       (2023 LJ)","","","0.6","1.275","6.04","67.38","65.7","46.39"
"32388","       (2023 LK)","","","0.4842","1.597","16.08","77.48","106.43","25.65"
"32389","       (2023 LL)","","","0.4734","1.381","1.56","231.18","110.56","150.12"
"32390","       (2023 LM)","","","0.258","1.407","0.36","149.14","93.81","176.68"
"32391","       (2023 LN)","","","0.1667","1.319","6.48","84.13","190.24","209.49"
"32392","       (2023 LO)","","","0.3393","1.554","2.79","262.44","1.41","92.68"
"32393","       (2023 LP)","","","0.2691","1.465","9.77","68.03","144.15","159.94"
"32394","       (2023 LQ)","","","0.296","1.439","17.01","80.24","162.93","158.84"
"32395","       (2023 LR)","","","0.7329","2.045","1.79","124.92","16.86","21.51"
"32396","       (2023 LS)","","","0.1134","1.02","2.37","257.81","265.03","219.38"
"32397","       (2023 LU)","","","0.641","2.892","15.32","102.91","243.28","157.25"
"32398","       (2023 LV)","","","0.4928","2.056","8.9","88.47","175.15","296.69"
"32399","       (2023 LW)","","","0.6668","2.341","2.0","111.25","220.81","232.22"
"32400","       (2023 LX)","","","0.391","1.86","2.2","149.2","151.3","333.24"
"32401","       (2023 LY)","","","0.6138","2.699","4.51","71.54","142.45","8.28"
"32402","       (2023 LZ)","","","0.1897","1.183","24.21","83.17","228.81","288.25"
"32403","       (2023 LA1)","","","0.1812","0.8903","2.83","259.57","207.65","109.85"
"32404","       (2023 LG1)","","","0.2711","1.478","16.35","91.11","208.91","107.05"
"32405","       (2023 LH1)","","","0.6147","2.46","1.37","268.68","58.16","348.04"
"32406","       (2023 LJ1)","","","0.5237","1.978","10.61","82.51","220.61","348.17"
"32407","       (2023 LL1)","","","0.4479","1.642","7.12","262.79","50.39","38.57"
"32408","       (2023 LM1)","","","0.552","2.197","3.46","264.84","20.47","263.2"
"32409","       (2023 LN1)","","","0.2954","0.821","5.64","274.53","182.61","263.55"
"32410","       (2023 LP1)","","","0.3866","1.125","13.13","261.62","261.17","70.44"
"32411","       (2023 LQ1)","","","0.4711","1.848","3.75","259.83","33.68","339.11"
"32412","       (2023 LR1)","","","0.7591","2.569","33.29","242.29","148.52","183.94"
"32413","       (2023 LS1)","","","0.3395","1.742","6.03","283.2","9.62","11.05"
"32414","       (2023 LT1)","","","0.3347","1.243","8.2","88.69","255.11","228.14"
"32415","       (2023 LU1)","","","0.5707","1.189","11.34","262.24","231.2","55.67"
"32416","       (2023 LV1)","","","0.5999","0.8075","12.25","273.74","205.87","213.6"
"32417","       (2023 LZ1)","","","0.2007","1.092","29.16","193.49","298.33","149.43"
"32418","       (2023 LA2)","","","0.7397","1.436","25.07","266.98","235.76","31.01"
"32419","       (2023 LB2)","","","0.4952","2.208","9.97","127.98","151.08","259.94"
"32420","       (2023 LC2)","","","0.9283","3.181","44.14","199.8","274.01","9.78"
"32421","       (2023 LD2)","","","0.3259","1.389","4.32","263.4","310.48","201.24"
"32422","       (2023 LE2)","","","0.3396","1.479","1.07","264.31","33.65","110.9"
"32423","       (2023 LF2)","","","0.6306","2.661","2.97","58.65","232.83","196.56"
"32424","       (2023 LG2)","","","0.0778","0.9693","3.81","90.0","328.48","49.1"
"32425","       (2023 LH2)","","","0.5325","2.152","2.65","184.39","117.61","266.33"
"32426","       (2023 LK2)","","","0.47","2.419","4.67","197.41","117.16","219.83"
"32427","       (2023 LL2)","","","0.4669","1.849","7.54","76.59","156.44","10.16"
"32428","       (2023 LM2)","","","0.4571","1.62","23.92","109.12","257.96","35.2"
"32429","       (2023 LN2)","","","0.3275","1.169","5.72","132.03","22.83","38.68"
"32430","       (2023 LM6)","","","0.6677","2.165","3.84","265.61","75.71","346.05"
"32431","       (2023 MB)","","","0.1385","1.212","9.74","263.21","354.86","300.79"
"32432","       (2023 MC)","","","0.3932","0.8938","1.68","246.49","244.17","50.56"
"32433","       (2023 MD)","","","0.219","0.8514","4.16","268.42","174.68","218.77"
"32434","       (2023 ME)","","","0.6181","1.869","14.55","106.08","237.38","339.01"
"32435","       (2023 MF)","","","0.1427","1.264","23.59","255.92","286.29","321.33"
"32436","       (2023 MH)","","","0.3453","0.9299","18.13","256.96","203.5","42.15"
"32437","       (2023 MJ)","","","0.0921","1.031","15.39","97.01","276.97","13.57"
"32438","       (2023 MK)","","","0.7134","2.492","15.07","98.52","60.84","239.54"
"32439","       (2023 ML)","","","0.4054","0.7791","7.69","132.81","306.4","18.96"
"32440","       (2023 MM)","","","0.6811","2.145","7.78","103.43","71.57","18.59"
"32441","       (2023 MN)","","","0.5691","2.568","6.99","154.63","141.06","203.18"
"32442","       (2023 MO)","","","0.1715","1.198","21.62","90.94","245.84","306.0"
"32443","       (2023 MP)","","","0.4741","0.8085","9.26","261.57","219.62","224.57"
"32444","       (2023 MQ)","","","0.3357","1.292","0.25","235.9","102.34","196.18"
"32445","       (2023 MR)","","","0.1218","1.39","32.47","104.37","161.75","168.29"
"32446","       (2023 MS)","","","0.5576","2.502","9.08","135.81","139.22","216.67"
"32447","       (2023 MT)","","","0.4409","1.839","10.57","100.87","139.02","359.76"
"32448","       (2023 MU)","","","0.5015","1.352","5.64","278.85","80.36","320.71"
"32449","       (2023 MV)","","","0.4485","1.261","21.19","86.77","280.05","205.9"
"32450","       (2023 MW)","","","0.7005","1.739","10.3","143.82","240.14","348.23"
"32451","       (2023 MX)","","","0.4822","2.173","4.69","130.63","121.04","279.2"
"32452","       (2023 MY)","","","0.0837","1.289","10.2","235.7","31.87","233.64"
"32453","       (2023 MZ)","","","0.3443","1.388","35.19","265.68","299.19","33.05"
"32454","       (2023 MC1)","","","0.1409","1.095","2.34","242.35","296.72","116.06"
"32455","       (2023 ME1)","","","0.2733","1.202","19.52","91.78","251.68","310.91"
"32456","       (2023 MF1)","","","0.5644","0.871","14.46","92.27","319.37","269.78"
"32457","       (2023 MG1)","","","0.3966","1.761","3.8","217.73","74.46","2.59"
"32458","       (2023 MH1)","","","0.1818","1.359","3.31","231.61","47.82","181.13"
"32459","       (2023 MJ1)","","","0.2502","1.383","3.04","262.18","346.87","186.17"
"32460","       (2023 MK1)","","","0.6024","2.425","13.61","166.73","181.45","205.54"
"32461","       (2023 ML1)","","","0.3237","1.674","21.77","96.47","156.93","6.04"
"32462","       (2023 MM1)","","","0.5009","2.133","9.67","106.41","187.85","271.46"
"32463","       (2023 MN1)","","","0.5969","2.012","8.66","104.48","233.34","342.32"
"32464","       (2023 MO1)","","","0.4721","2.451","5.24","258.6","3.97","230.92"
"32465","       (2023 MQ1)","","","0.4393","1.857","3.25","291.55","359.61","335.23"
"32466","       (2023 MR1)","","","0.6449","2.631","8.3","277.63","31.96","196.23"
"32467","       (2023 MS1)","","","0.4744","2.109","9.02","90.93","189.35","357.3"
"32468","       (2023 MT1)","","","0.1881","1.211","5.65","102.02","219.22","257.14"
"32469","       (2023 MU1)","","","0.4135","1.832","1.23","297.12","347.22","344.46"
"32470","       (2023 MZ1)","","","0.4609","1.565","3.16","87.08","114.85","26.52"
"32471","       (2023 MA2)","","","0.1355","0.9388","18.48","264.29","219.38","12.88"
"32472","       (2023 MD2)","","","0.5804","2.401","2.96","115.26","188.33","225.19"
"32473","       (2023 ME2)","","","0.7691","2.749","13.27","77.6","332.91","171.56"
"32474","       (2023 MF2)","","","0.5842","2.227","5.37","253.53","84.79","242.93"
"32475","       (2023 MG2)","","","0.4811","2.14","6.87","215.52","68.04","271.16"
"32476","       (2023 MH2)","","","0.763","1.691","1.77","229.41","156.01","336.74"
"32477","       (2023 ML2)","","","0.4938","2.147","9.14","261.12","11.61","274.68"
"32478","       (2023 MN2)","","","0.3694","1.622","5.91","120.76","117.44","13.12"
"32479","       (2023 MO2)","","","0.4015","1.24","1.8","286.68","77.76","311.59"
"32480","       (2023 MP2)","","","0.7058","3.175","6.91","289.52","70.67","140.34"
"32481","       (2023 MQ2)","","","0.1525","1.101","6.74","244.63","276.84","123.88"
"32482","       (2023 MS2)","","","0.3751","1.172","6.82","269.2","96.47","272.42"
"32483","       (2023 MT2)","","","0.4018","1.568","12.61","280.35","293.41","107.26"
"32484","       (2023 MU2)","","","0.1621","1.151","1.2","94.96","229.82","304.47"
"32485","       (2023 MV2)","","","0.4606","2.387","6.31","333.92","340.63","225.25"
"32486","       (2023 MW2)","","","0.5206","2.058","8.27","91.12","202.63","287.94"
"32487","       (2023 MX2)","","","0.1545","1.169","4.69","96.99","215.9","295.98"
"32488","       (2023 MY2)","","","0.5471","2.262","2.82","272.28","344.96","3.44"
"32489","       (2023 MA3)","","","0.5137","2.208","8.38","272.9","357.09","0.55"
"32490","       (2023 MB3)","","","0.3181","0.8794","5.92","268.74","225.13","80.97"
"32491","       (2023 MJ3)","","","0.6576","1.754","69.12","256.83","125.35","321.27"
"32492","       (2023 MK3)","","","0.3098","1.499","12.8","262.17","6.31","1.6"
"32493","       (2023 ML3)","","","0.6111","2.131","5.13","91.45","240.12","266.03"
"32494","       (2023 MM3)","","","0.4403","1.873","5.45","136.64","153.49","330.73"
"32495","       (2023 MN3)","","","0.5308","2.231","7.81","261.83","43.95","250.76"
"32496","       (2023 MO3)","","","0.6163","2.228","2.72","260.05","314.08","273.66"
"32497","       (2023 MP3)","","","0.549","2.261","2.41","125.65","120.81","5.78"
"32498","       (2023 MQ3)","","","0.2784","1.292","21.03","266.82","65.89","195.11"
"32499","       (2023 MR3)","","","0.5881","2.452","1.72","58.32","188.18","4.32"
"32500","       (2023 MS3)","","","0.1647","1.243","23.22","268.01","47.57","331.81"
"32501","       (2023 MT3)","","","0.612","1.447","5.9","236.43","139.94","325.82"
"32502","       (2023 MU3)","","","0.549","0.8685","12.15","265.5","213.57","118.94"
"32503","       (2023 MW3)","","","0.3108","1.47","14.57","268.33","341.02","14.26"
"32504","       (2023 MX3)","","","0.6261","1.466","4.62","204.94","184.68","324.05"
"32505","       (2023 MY3)","","","0.6473","2.345","4.22","115.74","222.59","347.58"
"32506","       (2023 MA4)","","","0.162","1.392","26.27","131.35","184.99","130.52"
"32507","       (2023 MB4)","","","0.1932","1.224","12.32","269.05","313.84","314.38"
"32508","       (2023 MC4)","","","0.4993","2.414","10.28","166.94","183.2","201.03"
"32509","       (2023 MD4)","","","0.4404","1.695","1.52","272.41","317.79","49.02"
"32510","       (2023 ME4)","","","0.2424","1.327","18.28","103.13","203.72","185.94"
"32511","       (2023 MG4)","","","0.0795","1.085","24.05","94.92","240.8","351.48"
"32512","       (2023 MH4)","","","0.4276","0.8088","15.3","273.63","146.73","1.27"
"32513","       (2023 MT4)","","","0.5278","2.241","7.91","103.85","155.72","2.18"
"32514","       (2023 MU4)","","","0.5761","2.526","12.81","115.88","178.0","213.51"
"32515","       (2023 MV4)","","","0.5863","2.735","37.38","260.37","348.63","3.75"
"32516","       (2023 MW4)","","","0.2753","1.179","5.04","153.49","211.74","254.08"
"32517","       (2023 MX4)","","","0.504","2.044","1.63","122.55","121.42","8.14"
"32518","       (2023 MY4)","","","0.7932","1.779","21.43","263.15","207.02","49.81"
"32519","       (2023 MJ5)","","","0.225","1.248","4.22","292.52","287.42","297.44"
"32520","       (2023 MM5)","","","0.5947","1.636","38.54","267.04","100.31","333.97"
"32521","       (2023 MN5)","","","0.5412","2.241","38.47","137.39","193.04","231.11"
"32522","       (2023 MO5)","","","0.2669","1.374","11.77","272.69","343.31","187.93"
"32523","       (2023 MQ5)","","","0.5534","2.179","13.71","255.22","344.22","9.55"
"32524","       (2023 MU5)","","","0.3322","1.143","26.27","261.76","250.94","72.05"
"32525","       (2023 MV5)","","","0.5987","2.887","16.8","249.92","29.1","178.77"
"32526","       (2023 MW5)","","","0.4885","1.971","0.95","89.94","164.48","7.12"
"32527","       (2023 MX5)","","","0.3522","1.416","15.82","122.92","222.36","117.39"
"32528","       (2023 MZ5)","","","0.2543","1.067","15.33","98.16","273.15","357.19"
"32529","       (2023 MA6)","","","0.2672","1.204","6.94","119.1","72.29","353.63"
"32530","       (2023 MB6)","","","0.3108","1.175","12.17","102.15","256.72","269.47"
"32531","       (2023 MD6)","","","0.6132","2.414","2.04","263.5","329.01","239.99"
"32532","       (2023 ME6)","","","0.4708","2.092","6.55","295.8","14.14","276.79"
"32533","       (2023 MF6)","","","0.3273","1.452","12.53","281.76","318.77","150.62"
"32534","       (2023 MG6)","","","0.5325","2.202","18.13","295.53","359.35","258.32"
"32535","       (2023 MH6)","","","0.5243","1.933","2.18","92.59","140.47","333.43"
"32536","       (2023 MH7)","","","0.5084","2.597","8.27","237.91","347.99","229.35"
"32537","       (2023 MR7)","","","0.4145","2.176","9.23","79.74","213.27","266.53"
"32538","       (2023 MJ20)","","","0.192","1.114","12.61","87.04","253.06","330.09"
"32539","       (2023 NB)","","","0.5141","2.157","12.0","113.63","153.58","4.68"
"32540","       (2023 NC)","","","0.4789","1.136","11.13","120.85","40.26","49.35"
"32541","       (2023 ND)","","","0.553","2.173","5.68","250.96","67.91","257.46"
"32542","       (2023 NE)","","","0.1626","1.222","22.33","107.28","210.52","248.3"
"32543","       (2023 NF)","","","0.5774","2.449","28.99","246.08","122.15","191.97"
"32544","       (2023 NG)","","","0.6086","1.817","10.83","175.11","192.83","325.35"
"32545","       (2023 NH)","","","0.4868","1.865","6.55","125.36","115.27","15.41"
"32546","       (2023 NJ)","","","0.5914","2.793","24.0","308.8","314.75","198.11"
"32547","       (2023 NK)","","","0.1192","0.9399","4.03","106.23","34.34","354.2"
"32548","       (2023 NL)","","","0.2982","1.474","3.84","119.84","199.55","99.94"
"32549","       (2023 NN)","","","0.3523","1.726","26.49","283.95","16.8","354.52"
"32550","       (2023 NO)","","","0.3466","1.419","1.22","109.79","124.44","170.62"
"32551","       (2023 NP)","","","0.2152","0.898","13.92","107.3","331.2","145.45"
"32552","       (2023 NQ)","","","0.2686","1.495","11.92","273.08","26.22","97.93"
"32553","       (2023 NT)","","","0.2846","0.9412","21.07","283.04","134.09","109.43"
"32554","       (2023 NU)","","","0.6634","2.401","2.05","74.18","277.04","348.09"
"32555","       (2023 NV)","","","0.3422","1.498","11.28","273.5","78.89","73.57"
"32556","       (2023 NW)","","","0.5685","1.71","9.36","108.41","263.51","336.98"
"32557","       (2023 NX)","","","0.3137","1.562","11.96","113.55","211.84","58.66"
"32558","       (2023 NY)","","","0.083","0.9683","3.03","113.28","18.0","327.22"
"32559","       (2023 NZ)","","","0.3959","1.45","12.12","288.24","80.49","322.49"
"32560","       (2023 NA1)","","","0.2056","1.304","22.78","288.32","331.79","19.76"
"32561","       (2023 NC1)","","","0.4712","2.436","8.97","188.37","129.89","345.13"
"32562","       (2023 NE1)","","","0.306","1.475","4.87","303.12","13.75","100.91"
"32563","       (2023 NG1)","","","0.1181","1.135","5.25","282.54","326.9","15.51"
"32564","       (2023 NH1)","","","0.5998","2.067","0.74","304.07","279.39","304.01"
"32565","       (2023 NL1)","","","0.1469","1.322","28.03","119.97","180.88","355.31"
"32566","       (2023 NM1)","","","0.4565","0.7179","9.68","123.15","354.12","124.14"
"32567","       (2023 NN1)","","","0.2267","1.331","6.61","288.58","347.61","202.07"
"32568","       (2023 NO1)","","","0.566","2.559","3.06","306.95","17.61","199.55"
"32569","       (2023 NQ1)","","","0.7736","3.462","24.05","108.93","110.05","7.96"
"32570","       (2023 NR1)","","","0.6192","2.13","4.85","299.06","62.25","257.1"
"32571","       (2023 NS1)","","","0.4674","1.528","5.8","263.52","311.46","30.6"
"32572","       (2023 NT1)","","","0.5124","1.891","5.79","290.54","316.37","339.0"
"32573","       (2023 NU1)","","","0.6217","2.288","14.3","118.24","117.74","256.58"
"32574","       (2023 NV1)","","","0.4782","1.41","8.34","115.97","81.81","40.27"
"32575","       (2023 NW1)","","","0.5689","2.97","17.69","303.31","38.67","154.57"
"32576","       (2023 NX1)","","","0.4775","2.172","10.49","150.08","160.59","257.61"
"32577","       (2023 NA2)","","","0.4795","2.437","8.93","137.29","173.13","219.74"
"32578","       (2023 NB2)","","","0.1211","1.204","2.42","95.9","180.91","294.84"
"32579","       (2023 NG2)","","","0.5942","2.967","11.4","312.27","321.97","172.45"
"32580","       (2023 NW2)","","","0.341","1.816","19.7","285.44","108.15","292.78"
"32581","       (2023 NJ6)","","","0.3463","1.654","4.84","202.14","61.38","18.78"
"32582","       (2023 OA)","","","0.1683","1.086","11.12","293.55","84.02","323.0"
"32583","       (2023 OB)","","","0.5135","2.666","8.44","118.02","207.6","185.44"
"32584","       (2023 OD)","","","0.1425","1.117","13.57","299.77","195.21","151.4"
"32585","       (2023 OE)","","","0.4662","2.121","3.74","318.09","0.92","266.54"
"32586","       (2023 OF)","","","0.3284","1.321","13.04","294.53","88.16","315.77"
"32587","       (2023 OG)","","","0.7141","2.748","16.83","86.1","331.05","164.7"
"32588","       (2023 OL)","","","0.7207","2.195","4.83","303.7","244.01","285.51"
"32589","       (2023 OM)","","","0.1796","1.132","17.78","289.53","290.94","36.07"
"32590","       (2023 OO)","","","0.3643","1.645","31.4","118.82","150.55","49.01"
"32591","       (2023 OQ)","","","0.6523","1.61","11.63","317.13","94.98","19.46"
"32592","       (2023 OS)","","","0.1241","1.032","20.24","117.23","270.58","5.87"
"32593","       (2023 OT)","","","0.4752","2.04","6.87","116.73","179.45","0.18"
"32594","       (2023 OU)","","","0.2021","0.9732","4.08","116.23","297.5","62.8"
"32595","       (2023 OW)","","","0.5513","2.324","7.28","115.8","204.23","354.37"
"32596","       (2023 OX)","","","0.5209","2.147","0.73","321.33","335.01","268.04"
"32597","       (2023 OY)","","","0.542","2.083","8.35","115.31","140.52","11.06"
"32598","       (2023 OZ)","","","0.4109","1.744","1.13","112.71","165.53","9.01"
"32599","       (2023 OA1)","","","0.5825","2.64","21.68","287.25","10.2","3.54"
"32600","       (2023 OB1)","","","0.3962","1.979","29.36","283.12","357.22","304.11"
"32601","       (2023 OC1)","","","0.1823","1.346","18.38","298.98","47.15","332.01"
"32602","       (2023 OD1)","","","0.2199","1.173","10.66","293.63","295.55","348.56"
"32603","       (2023 OE1)","","","0.2244","1.15","2.89","289.56","295.31","11.93"
"32604","       (2023 OF1)","","","0.6069","2.496","3.07","109.79","233.76","350.86"
"32605","       (2023 OH1)","","","0.5198","2.7","10.93","343.14","328.26","186.18"
"32606","       (2023 OJ1)","","","0.3402","1.512","4.19","115.75","155.96","105.06"
"32607","       (2023 OL1)","","","0.2213","1.302","16.91","287.0","318.42","238.08"
"32608","       (2023 OR1)","","","0.384","0.9106","7.01","124.73","306.95","155.54"
"32609","       (2023 OS1)","","","0.3497","1.422","20.03","302.75","169.13","351.71"
"32610","       (2023 OU1)","","","0.5569","2.584","11.54","237.61","66.35","201.44"
"32611","       (2023 OV1)","","","0.3009","1.176","19.6","118.28","100.19","347.45"
"32612","       (2023 OW1)","","","0.3408","1.372","12.06","122.61","279.21","104.42"
"32613","       (2023 OY1)","","","0.3282","1.661","31.99","261.99","317.83","75.5"
"32614","       (2023 OZ1)","","","0.6265","2.296","29.65","296.34","310.32","251.64"
"32615","       (2023 OE2)","","","0.4723","2.117","6.24","305.31","7.12","269.14"
"32616","       (2023 OF2)","","","0.2337","1.241","16.61","305.32","172.13","84.11"
"32617","       (2023 OH2)","","","0.4575","0.9523","20.28","131.89","41.15","82.5"
"32618","       (2023 OP2)","","","0.2784","1.374","8.11","257.19","104.85","120.67"
"32619","       (2023 OQ2)","","","0.2157","0.8471","3.21","306.62","170.0","182.62"
"32620","       (2023 OR2)","","","0.2001","1.375","6.81","124.64","209.21","139.66"
"32621","       (2023 OW2)","","","0.4879","1.046","22.21","121.66","313.35","347.16"
"32622","       (2023 OQ3)","","","0.4101","1.535","5.31","126.87","234.19","55.31"
"32623","       (2023 OR3)","","","0.3383","1.567","18.51","298.51","6.55","63.71"
"32624","       (2023 OS3)","","","0.1603","1.042","0.38","136.27","262.13","349.15"
"32625","       (2023 OU3)","","","0.1847","1.225","13.88","116.21","149.31","282.93"
"32626","       (2023 OV3)","","","0.7206","2.604","21.77","346.89","41.29","185.88"
"32627","       (2023 OX3)","","","0.4053","1.784","12.25","129.17","174.47","0.25"
"32628","       (2023 OY3)","","","0.1139","1.166","19.86","126.01","207.26","336.43"
"32629","       (2023 ON4)","","","0.4879","2.131","6.13","157.48","153.62","267.52"
"32630","       (2023 OO4)","","","0.5569","2.727","11.7","13.89","8.67","353.4"
"32631","       (2023 OQ4)","","","0.2038","1.501","11.4","316.14","342.2","100.86"
"32632","       (2023 OR4)","","","0.4339","2.118","6.38","157.96","180.51","260.38"
"32633","       (2023 OU4)","","","0.2413","1.135","5.64","269.94","152.35","240.71"
"32634","       (2023 OV4)","","","0.3319","1.627","2.37","268.3","45.39","38.24"
"32635","       (2023 OW4)","","","0.3251","1.165","5.72","129.34","266.11","249.47"
"32636","       (2023 OX4)","","","0.2912","0.9764","13.09","308.36","132.56","41.08"
"32637","       (2023 OY4)","","","0.5141","1.023","17.81","130.99","298.64","21.93"
"32638","       (2023 OD5)","","","0.4547","0.8213","31.49","307.04","147.67","291.14"
"32639","       (2023 OE5)","","","0.1244","1.023","1.72","139.21","273.93","352.51"
"32640","       (2023 OF5)","","","0.8997","1.772","11.4","147.48","308.26","341.18"
"32641","       (2023 OG5)","","","0.3346","1.449","30.11","131.54","231.07","330.69"
"32642","       (2023 OH5)","","","0.4531","2.113","3.36","13.62","304.38","268.31"
"32643","       (2023 OJ5)","","","0.5117","2.642","16.01","142.57","185.72","190.51"
"32644","       (2023 OR5)","","","0.3274","0.7979","9.01","307.51","164.46","296.85"
"32645","       (2023 OX5)","","","0.457","2.263","6.86","310.9","20.71","241.51"
"32646","       (2023 OY5)","","","0.4803","2.088","8.32","304.37","356.18","2.59"
"32647","       (2023 OZ5)","","","0.552","2.242","4.06","316.37","22.04","352.85"
"32648","       (2023 OF6)","","","0.631","2.622","9.51","237.77","178.93","162.28"
"32649","       (2023 OG6)","","","0.4913","2.162","3.98","318.39","339.17","2.59"
"32650","       (2023 OH6)","","","0.5283","2.755","12.26","326.25","45.58","165.05"
"32651","       (2023 OJ6)","","","0.5432","2.754","6.47","246.31","131.21","350.45"
"32652","       (2023 OV6)","","","0.5679","1.675","9.43","151.37","72.41","54.04"
"32653","       (2023 OG8)","","","0.4175","2.204","9.72","12.57","335.98","243.96"
"32654","       (2023 OH8)","","","0.4262","2.22","9.74","99.04","196.26","262.57"
"32655","       (2023 OS8)","","","0.5629","2.548","1.37","288.73","56.95","195.58"
"32656","       (2023 OK10)","","","0.4328","2.269","25.27","126.09","256.33","217.52"
"32657","       (2023 OG11)","","","0.4859","2.112","7.07","128.16","200.21","264.8"
"32658","       (2023 OE24)","","","0.2707","1.716","8.0","44.09","241.53","32.6"
"32659","       (2023 OQ44)","","","0.4227","2.249","6.53","192.05","115.09","251.52"
"32660","       (2023 PA)","","","0.5162","2.101","3.22","302.21","343.55","7.63"
"32661","       (2023 PC)","","","0.1825","0.9799","5.55","125.91","311.6","25.4"
"32662","       (2023 PD)","","","0.4329","1.832","7.28","315.2","348.49","336.6"
"32663","       (2023 PE)","","","0.697","1.744","13.6","134.21","287.12","334.76"
"32664","       (2023 PF)","","","0.3654","1.731","23.27","316.91","339.11","10.66"
"32665","       (2023 PG)","","","0.2771","1.41","7.84","304.38","52.92","337.64"
"32666","       (2023 PH)","","","0.6817","2.867","5.64","135.86","115.88","178.74"
"32667","       (2023 PJ)","","","0.4611","1.507","15.82","124.66","282.25","320.28"
"32668","       (2023 PK)","","","0.4125","1.382","18.69","129.65","86.83","190.59"
"32669","       (2023 PL)","","","0.3458","1.545","34.64","133.58","147.03","17.54"
"32670","       (2023 PM)","","","0.5108","2.094","3.24","308.91","18.88","267.38"
"32671","       (2023 PN)","","","0.4893","1.979","2.28","306.43","348.3","301.76"
"32672","       (2023 PO)","","","0.5234","2.169","6.02","134.89","199.02","355.94"
"32673","       (2023 PP)","","","0.5137","2.104","7.68","324.53","319.93","278.53"
"32674","       (2023 PQ)","","","0.671","2.529","0.52","108.46","269.07","193.9"
"32675","       (2023 PR)","","","0.1703","1.042","1.02","84.2","139.39","126.58"
"32676","       (2023 PS)","","","0.4545","1.833","5.71","143.53","201.57","321.56"
"32677","       (2023 PT)","","","0.3063","1.386","6.83","135.92","139.34","166.09"
"32678","       (2023 PU)","","","0.5634","2.36","5.74","139.58","178.16","226.5"
"32679","       (2023 PV)","","","0.4302","2.028","6.08","297.2","353.64","7.96"
"32680","       (2023 PX)","","","0.3993","0.7608","4.95","325.47","161.4","0.76"
"32681","       (2023 PY)","","","0.4832","1.479","9.17","329.76","273.53","127.57"
"32682","       (2023 PZ)","","","0.0597","0.9673","1.1","319.29","148.76","355.78"
"32683","       (2023 PA1)","","","0.6671","1.747","1.78","301.68","113.74","338.15"
"32684","       (2023 PB1)","","","0.5354","1.48","1.62","145.98","260.6","329.87"
"32685","       (2023 PC1)","","","0.8501","2.497","5.31","182.7","255.02","347.4"
"32686","       (2023 PD1)","","","0.4561","1.876","6.35","133.3","213.4","350.71"
"32687","       (2023 PH1)","","","0.1813","0.9046","9.52","141.99","324.31","98.11"
"32688","       (2023 PJ1)","","","0.5894","2.362","3.94","181.59","81.25","238.01"
"32689","       (2023 PK1)","","","0.57","2.275","5.53","153.36","128.64","9.5"
"32690","       (2023 PL1)","","","0.1611","1.35","26.08","318.48","21.78","348.96"
"32691","       (2023 PM1)","","","0.6269","1.687","6.74","157.94","258.85","334.94"
"32692","       (2023 PO1)","","","0.4258","1.655","1.01","155.3","122.85","18.15"
"32693","       (2023 PP1)","","","0.6211","2.787","6.62","138.17","182.95","0.36"
"32694","       (2023 PW1)","","","0.6237","2.201","8.28","267.69","337.44","270.14"
"32695","       (2023 QA)","","","0.3433","1.64","22.87","327.71","346.82","5.29"
"32696","       (2023 QB)","","","0.7329","2.029","3.73","82.08","141.5","300.36"
"32697","       (2023 QC)","","","0.3068","1.372","7.2","147.04","133.78","169.47"
"32698","       (2023 QD)","","","0.2688","1.29","7.02","321.19","308.4","228.25"
"32699","       (2023 QE)","","","0.0859","0.9601","12.67","146.93","335.66","351.19"
"32700","       (2023 QF)","","","0.2222","1.177","0.93","315.24","75.8","232.43"
"32701","       (2023 QG)","","","0.5981","2.054","6.07","145.19","253.95","257.38"
